Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-09-29,AAKASH,EQ,53.2,54.0,55.8,50.55,50.55,50.55,53.14,978,5197480000.0,34,861,0.8804000000000001
2020-09-30,AAKASH,EQ,50.55,51.0,53.0,48.35,51.8,51.8,51.29,491,2518220000.0,21,488,0.9939
2020-10-01,AAKASH,EQ,51.8,51.8,52.0,49.6,50.5,50.5,49.85,1230,6132000000.0,21,1230,1.0
2020-10-05,AAKASH,EQ,50.5,53.0,53.0,50.0,52.5,52.35,52.18,8039,41950135000.0,133,2837,0.3529
2020-10-06,AAKASH,EQ,52.35,52.5,53.0,51.0,52.4,52.35,51.93,49661,257906140000.0,199,31336,0.631
2020-10-07,AAKASH,EQ,52.35,53.0,54.4,51.0,51.9,52.4,52.19,61346,320157360000.0,207,35533,0.5792
2020-10-08,AAKASH,EQ,52.4,53.0,53.0,51.95,52.05,52.55,52.35,52911,277011980000.0,351,27401,0.5179
2020-10-09,AAKASH,EQ,52.55,52.55,53.9,51.85,51.85,51.95,52.52,30087,158020795000.0,159,16039,0.5331
2020-10-12,AAKASH,EQ,51.95,52.9,53.85,51.0,52.2,52.1,52.16,57428,299532660000.0,349,25073,0.4366
2020-10-13,AAKASH,EQ,52.1,54.65,54.65,51.0,53.1,53.15,53.06,57541,305288170000.0,481,28449,0.4944
2020-10-14,AAKASH,EQ,53.15,54.0,54.0,51.15,54.0,52.7,52.5,52999,278244200000.0,414,30509,0.5757
2020-10-15,AAKASH,EQ,52.7,52.5,53.1,51.35,53.1,53.1,52.78,42428,223938354999.99997,443,21625,0.5097
2020-10-16,AAKASH,EQ,53.1,53.05,53.1,51.7,52.7,52.7,52.48,38640,202800190000.0,333,22501,0.5822999999999999
2020-10-19,AAKASH,EQ,52.7,52.95,53.45,52.05,53.45,53.15,52.93,54017,285921565000.0,323,22587,0.4181
2020-10-20,AAKASH,EQ,53.15,53.0,55.75,51.6,54.0,53.1,52.51,43248,227074704999.99997,417,20384,0.47130000000000005
2020-10-21,AAKASH,EQ,53.1,53.0,54.0,52.0,54.0,53.3,52.88,38277,202391150000.0,312,14000,0.3658
2020-10-22,AAKASH,EQ,53.3,52.5,54.0,52.2,52.75,53.4,52.97,47037,249137360000.0,448,27549,0.5857
2020-10-23,AAKASH,EQ,53.4,53.0,53.5,52.4,52.9,52.9,52.81,38302,202286730000.0,367,21500,0.5613
2020-10-26,AAKASH,EQ,52.9,53.25,53.25,51.5,51.5,52.3,52.66,33858,178311970000.0,289,17323,0.5115999999999999
2020-10-27,AAKASH,EQ,52.3,52.0,53.0,51.75,52.0,52.1,52.15,46987,245045300000.0,283,24043,0.5117
2020-10-28,AAKASH,EQ,52.1,52.0,52.25,51.5,51.6,51.65,51.71,37403,193399610000.0,219,24626,0.6584000000000001
2020-10-29,AAKASH,EQ,51.65,52.0,52.45,51.0,51.0,51.45,51.31,49884,255971115000.0,225,22071,0.4424
2020-10-30,AAKASH,EQ,51.45,51.5,51.5,50.7,50.7,50.8,50.91,50937,259328340000.0,298,24090,0.4729
2020-11-02,AAKASH,EQ,50.8,51.05,53.3,50.6,53.3,52.45,51.97,29525,153443915000.0,123,12090,0.40950000000000003
2020-11-03,AAKASH,EQ,52.45,52.45,53.6,51.5,53.2,53.05,53.25,106281,565970160000.0,541,43902,0.4131
2020-11-04,AAKASH,EQ,53.05,53.0,55.7,52.5,55.5,53.85,53.34,62413,332887695000.0,199,31773,0.5091
2020-11-05,AAKASH,EQ,53.85,54.0,55.15,52.85,54.5,52.9,53.46,36949,197512700000.0,319,15003,0.406
2020-11-06,AAKASH,EQ,52.9,53.25,54.45,52.85,52.85,53.2,53.34,36430,194330000000.0,368,14815,0.4067
2020-11-09,AAKASH,EQ,53.2,53.25,53.8,52.35,52.55,53.1,52.82,33131,175001205000.0,169,16009,0.4832
2020-11-10,AAKASH,EQ,53.1,53.25,53.75,52.5,53.0,53.0,52.91,40287,213148260000.0,318,17636,0.4378
2020-11-11,AAKASH,EQ,53.0,53.65,53.95,52.5,52.5,53.55,53.12,39489,209777445000.00003,350,18002,0.4559
2020-11-12,AAKASH,EQ,53.55,53.25,53.8,52.7,52.7,53.1,53.05,26533,140766405000.0,141,11190,0.4217
2020-11-13,AAKASH,EQ,53.1,54.0,54.0,52.5,52.75,53.2,53.12,28366,150689075000.0,214,12510,0.441
2020-11-14,AAKASH,EQ,53.2,55.0,55.0,53.0,53.0,53.0,53.95,4806,25926775000.0,11,2201,0.45799999999999996
2020-11-17,AAKASH,EQ,53.0,53.25,53.95,52.9,52.9,53.3,53.36,15384,82087875000.0,111,3064,0.19920000000000002
2020-11-18,AAKASH,EQ,53.3,53.5,53.75,52.5,52.5,53.25,53.17,61725,328187105000.0,649,25859,0.4189
2020-11-19,AAKASH,EQ,53.25,53.5,53.9,52.55,52.55,53.3,53.15,84226,447626900000.0,1051,31300,0.3716
2020-11-20,AAKASH,EQ,53.3,53.25,53.75,52.1,52.8,53.15,53.17,87872,467224200000.0,712,36774,0.41850000000000004
2020-11-23,AAKASH,EQ,53.15,53.5,54.0,52.4,52.7,52.8,52.92,84408,446665250000.0,531,31205,0.3697
2020-11-24,AAKASH,EQ,52.8,53.0,54.0,52.15,52.75,53.15,53.11,88798,471582075000.0,517,30433,0.34270000000000006
2020-11-25,AAKASH,EQ,53.15,53.0,54.0,52.6,52.7,53.7,53.14,55558,295233865000.0,473,20042,0.3607
2020-11-26,AAKASH,EQ,53.7,53.0,54.0,52.55,54.0,52.9,53.01,53442,283322110000.0,648,20011,0.3744
2020-11-27,AAKASH,EQ,52.9,54.0,54.0,52.5,54.0,53.3,53.16,43446,230978235000.0,414,12613,0.2903
2020-12-01,AAKASH,EQ,53.3,54.0,54.0,52.55,53.45,53.45,53.49,135729,726068765000.0,908,55083,0.4058
2020-12-02,AAKASH,EQ,53.45,53.5,53.9,52.8,52.8,53.45,53.05,100450,532868715000.00006,526,52223,0.5199
2020-12-03,AAKASH,EQ,53.45,53.55,53.95,50.85,52.0,52.45,52.99,48911,259173379999.99997,211,17009,0.3478
2020-12-04,AAKASH,EQ,52.45,53.25,54.0,52.5,52.9,52.9,53.39,30298,161764740000.0,593,7263,0.2397
2020-12-07,AAKASH,EQ,52.9,54.0,54.5,52.6,54.5,54.2,53.6,20966,112373605000.0,393,7023,0.335
2020-12-08,AAKASH,EQ,54.2,53.8,55.5,53.05,54.75,54.7,54.13,53528,289740780000.0,647,21348,0.39880000000000004
2020-12-09,AAKASH,EQ,54.7,54.0,55.8,53.25,54.0,55.25,54.78,72644,397965675000.0,752,31143,0.42869999999999997
2020-12-10,AAKASH,EQ,55.25,55.3,56.0,54.0,56.0,55.4,54.93,84171,462324530000.0,824,29505,0.3505
2020-12-11,AAKASH,EQ,55.4,56.0,58.5,54.45,58.0,57.7,56.64,79560,450665659999.99994,701,30425,0.3824
2020-12-14,AAKASH,EQ,57.7,58.85,58.95,57.5,58.0,58.7,58.41,69014,403104690000.0,779,26705,0.387
2020-12-15,AAKASH,EQ,58.7,59.5,59.5,57.0,59.4,59.35,58.41,32796,191568490000.0,538,12585,0.3837
2020-12-16,AAKASH,EQ,59.35,59.0,65.2,58.0,61.7,60.4,58.64,33680,197494120000.0,556,12946,0.38439999999999996
2020-12-17,AAKASH,EQ,60.4,62.0,64.85,60.35,61.4,61.8,62.09,23910,148447465000.0,534,7919,0.3312
2020-12-18,AAKASH,EQ,61.8,62.95,62.95,59.0,59.55,60.0,60.15,18072,108705305000.0,191,9049,0.5007
2020-12-21,AAKASH,EQ,60.0,59.2,65.7,56.0,59.5,61.0,60.52,24068,145664670000.0,285,8199,0.3407
2020-12-22,AAKASH,EQ,61.0,59.15,64.5,59.0,64.4,64.4,60.45,48747,294679350000.0,547,21121,0.4333
2020-12-23,AAKASH,EQ,64.4,67.85,67.85,63.1,66.0,66.75,66.57,25854,172113280000.0,435,9297,0.35960000000000003
2020-12-24,AAKASH,EQ,66.75,67.8,67.8,65.9,66.3,66.75,66.82,42398,283283240000.0,517,17730,0.4182
2020-12-28,AAKASH,EQ,66.75,69.25,69.5,66.65,68.0,67.9,67.74,41734,282722435000.0,1174,15992,0.3832
2020-12-29,AAKASH,EQ,67.9,71.25,71.45,67.8,70.35,70.25,69.89,53854,376378800000.0,654,21609,0.40130000000000005
2020-12-30,AAKASH,EQ,70.25,72.0,72.0,69.7,70.5,71.25,70.91,53761,381205960000.0,678,24754,0.4604
2020-12-31,AAKASH,EQ,71.25,72.45,73.9,72.45,73.8,72.85,72.91,34145,248948560000.0,375,13994,0.4098
2021-01-01,AAKASH,EQ,72.85,74.25,76.5,74.25,74.3,75.3,74.78,45460,339951705000.0,418,17189,0.37810000000000005
2021-01-04,AAKASH,EQ,75.3,76.5,76.5,75.0,76.05,75.9,75.94,43927,333567520000.0,411,20667,0.4705
2021-01-05,AAKASH,EQ,75.9,76.5,76.5,74.0,76.25,76.05,75.34,47453,357531425000.0,552,19231,0.4053
2021-01-06,AAKASH,EQ,76.05,76.5,78.0,74.9,78.0,77.75,76.64,61669,472622595000.0,725,24548,0.3981
2021-01-07,AAKASH,EQ,77.75,78.7,78.7,76.4,78.5,78.3,78.14,36940,288660525000.0,485,16077,0.43520000000000003
2021-01-08,AAKASH,EQ,78.3,78.45,78.75,77.5,78.75,78.55,78.36,26572,208220000000.0,379,7944,0.299
2021-01-11,AAKASH,EQ,78.55,79.0,79.25,77.0,79.25,79.05,78.27,37055,290023325000.0,482,16734,0.4516
2021-01-12,AAKASH,EQ,79.05,79.25,80.0,77.5,80.0,79.85,79.13,43755,346251295000.0,624,15614,0.3569
2021-01-13,AAKASH,EQ,79.85,81.45,87.7,80.75,83.0,82.7,82.7,100969,834974895000.0,763,48028,0.4757
2021-01-14,AAKASH,EQ,82.7,84.2,84.2,82.0,83.8,83.75,83.47,60764,507181365000.00006,452,19773,0.3254
2021-01-15,AAKASH,EQ,83.75,84.7,86.5,84.0,85.5,85.35,85.25,40486,345130965000.0,438,13097,0.3235
2021-01-18,AAKASH,EQ,85.35,87.5,90.0,84.4,90.0,87.1,86.46,49897,431431575000.0,627,17365,0.348
2021-01-19,AAKASH,EQ,87.1,89.9,92.65,88.15,92.65,92.3,92.06,53191,489662470000.0,657,22129,0.41600000000000004
2021-01-20,AAKASH,EQ,92.3,92.75,92.75,92.0,92.0,92.45,92.5,38467,355828555000.0,485,15938,0.4143
2021-01-21,AAKASH,EQ,92.45,92.85,92.85,91.0,92.25,91.8,92.1,35066,322946785000.0,422,16491,0.4703
2021-01-22,AAKASH,EQ,91.8,90.6,92.35,90.6,91.0,91.45,91.46,81559,745908735000.0,556,32414,0.39740000000000003
2021-01-25,AAKASH,EQ,91.45,90.2,92.7,89.5,90.5,90.2,90.73,39804,361124400000.0,514,14286,0.3589
2021-01-27,AAKASH,EQ,90.2,91.5,91.5,89.7,90.0,90.0,90.92,34466,313368355000.0,405,12535,0.36369999999999997
2021-01-28,AAKASH,EQ,90.0,90.5,91.15,89.5,89.5,89.9,89.98,33563,302006475000.0,193,13858,0.4129
2021-01-29,AAKASH,EQ,89.9,90.7,90.7,89.5,89.5,90.0,89.94,65843,592198395000.0,442,24131,0.3665
2021-02-01,AAKASH,EQ,90.0,90.0,94.5,89.55,94.5,93.95,92.06,43109,396848360000.0,518,14637,0.3395
2021-04-27,AAKASH,EQ,141.9,137.55,143.0,137.55,141.9,141.9,139.54,22268,310729425000.0,186,8332,0.37420000000000003
2021-04-28,AAKASH,EQ,141.9,139.1,144.0,139.1,144.0,143.25,140.47,27346,384128005000.0,712,9758,0.3568
2021-04-29,AAKASH,EQ,143.25,145.0,145.4,143.0,143.0,144.3,144.58,42086,608491430000.0,353,12510,0.2972
2021-04-30,AAKASH,EQ,144.3,145.3,146.2,143.0,143.0,144.45,144.45,31024,448143745000.0,362,10729,0.3458
2021-05-03,AAKASH,EQ,144.45,141.6,146.0,139.7,139.7,143.4,143.8,35865,515731134999.99994,828,10740,0.2995
2021-05-04,AAKASH,EQ,143.4,142.4,145.0,141.0,143.0,144.55,143.12,24349,348480050000.0,263,7616,0.3128
2021-05-05,AAKASH,EQ,144.55,142.55,146.15,140.0,145.7,145.5,144.36,41862,604312300000.0,336,14612,0.34909999999999997
2021-05-06,AAKASH,EQ,145.5,145.0,149.0,143.55,147.5,147.55,145.71,34942,509122965000.00006,187,9785,0.28
2021-05-07,AAKASH,EQ,147.55,148.9,150.1,145.5,147.4,148.65,148.08,43036,637269245000.0,230,11105,0.258
